x,y
5,60
43,74
61,65
85,69
100,59
120,69
138,68
151,58
153,42
166,61
173,66
161,86
211,89
235,85
247,50
217,72
222,128
203,129
185,133
162,134
145,132
128,135
103,136
63,134
49,133
32,136
10,119
35,163
59,156
72,168
79,179
91,188
93,194
107,202
98,212
63,222
88,219
74,241
36,240
153,253
179,249
196,253
181,225
181,215
173,217
171,234
161,222
137,233
119,221
127,208
115,194
102,178
97,162
152,210
136,196
132,161
205,195
218,212
188,209
233,233
246,221
251,185
158,163
191,162
212,158
236,158
255,149
45,51
54,42
64,34
72,27
83,19
224,58
234,48
254,34
245,40
206,69
198,57
190,47
179,34
166,21
158,9
