x,y
74,6
86,17
59,29
72,35
25,28
13,33
36,50
43,49
38,42
41,59
34,58
45,71
66,85
107,75
141,55
155,48
139,41
134,43
129,46
126,47
121,49
117,51
196,25
178,64
154,77
117,96
92,111
221,53
252,52
232,27
160,18
85,6
18,77
25,93
15,91
6,73
21,109
20,98
40,142
65,153
87,140
96,142
113,162
121,156
129,153
140,142
148,138
159,136
156,129
169,133
184,126
192,124
188,113
176,90
174,78
205,72
207,78
208,115
212,110
220,115
227,112
240,110
247,105
157,155
158,149
169,145
142,159
148,166
150,171
168,203
151,211
132,215
121,199
114,186
104,170
98,157
74,169
47,200
36,208
96,228
104,240
88,247
109,224
103,210
94,196
86,204
79,193
61,194
68,202
164,228
180,222
194,214
248,190
249,204
220,253
247,255
255,253
254,244
97,28
106,38
202,183
239,171
255,167
