x,y
226,238
219,231
190,201
17,19
5,6
144,152
161,168
83,87
44,45
103,97
232,251
194,237
90,125
82,115
139,180
113,148
101,137
48,79
126,162
176,217
17,45
184,226
247,3
218,5
238,19
242,27
49,221
95,227
119,227
143,205
123,187
213,249
161,224
64,52
80,60
86,184
92,178
32,95
85,32
152,21
211,43
219,32
184,36
170,63
173,74
224,89
33,14
29,202
83,214
23,8
36,10
6,36
75,48
111,98
101,110
155,15
137,7
223,115
243,97
235,104
196,118
190,124
183,122
183,129
179,132
174,136
173,139
163,155
202,204
208,211
223,201
252,242
242,253
255,237
140,250
34,233
45,244
67,101
71,114
91,9
82,22
101,18
2,165
8,170
83,142
10,151
29,191
35,199
45,203
23,211
88,214
84,208
72,213
76,220
199,63
192,68
182,77
187,86
25,148
75,50
46,31
