x,y
26,78
14,52
13,17
30,46
40,39
49,37
70,61
70,17
49,96
19,105
26,132
18,148
74,128
75,134
87,148
81,160
66,157
57,177
95,184
70,195
75,206
7,43
118,50
72,24
76,22
82,19
90,17
136,29
146,40
154,32
140,14
150,21
192,19
194,38
196,42
205,52
216,46
206,35
230,25
244,19
197,10
231,75
214,68
246,111
242,153
243,188
217,154
190,132
200,112
196,99
174,60
168,45
146,61
141,66
112,73
121,79
124,72
102,56
227,206
253,254
246,247
234,230
232,244
219,245
190,244
196,232
202,242
216,212
208,182
215,206
209,216
205,218
202,222
186,220
197,203
203,189
198,141
172,140
168,119
149,124
151,149
158,157
164,163
150,164
174,175
176,190
164,185
168,224
165,233
170,214
160,244
153,252
126,230
123,205
110,207
143,177
157,199
149,210
116,222
91,238
72,239
76,229
63,233
55,238
40,230
11,233
45,244
37,246
78,218
31,187
12,188
55,66
77,51
113,136
124,100
145,104
137,87
131,129
130,120
146,133
