x,y
29,142
129,51
144,68
61,112
90,67
215,203
103,131
227,218
70,47
207,243
45,25
63,88
158,187
142,173
150,133
163,151
175,206
43,68
250,243
126,157
199,185
125,109
234,222
118,145
191,223
26,50
5,27
147,30
111,68
43,133
57,149
127,78
161,49
192,23
207,7
170,8
121,166
75,184
84,202
90,195
225,135
230,149
199,155
192,79
89,129
43,159
149,245
66,222
99,142
94,97
241,134
159,112
152,99
165,102
169,96
176,86
200,91
187,101
178,110
212,117
192,65
146,79
201,134
19,191
4,207
108,145
195,142
200,140
194,133
214,125
215,113
235,206
243,195
249,193
254,190
253,166
249,159
243,164
240,166
234,172
228,175
223,181
220,186
