x,y
169,166
200,28
76,6
14,52
164,44
201,47
244,167
54,88
97,28
91,46
164,27
54,107
14,65
56,52
199,166
12,231
251,27
131,26
14,161
225,167
251,46
13,77
227,28
13,141
55,70
13,201
13,128
13,90
13,38
13,105
220,46
51,140
114,41
105,193
141,193
66,239
64,228
70,252
93,106
106,101
144,161
125,160
146,11
155,92
110,207
110,215
123,191
100,107
141,118
143,125
143,135
143,142
150,134
161,153
176,122
181,88
180,94
170,108
189,104
207,104
182,161
198,151
206,151
232,108
154,73
159,79
160,69
141,56
141,103
191,58
199,58
227,87
66,212
131,158
151,160
150,153
150,143
143,153
119,101
149,68
147,76
