x,y
199,232
209,227
157,182
37,251
23,234
54,240
76,246
93,241
108,235
129,222
141,243
146,253
91,197
81,223
26,203
15,214
6,215
69,170
81,170
134,156
193,197
203,206
211,190
188,164
175,172
182,184
165,153
167,141
180,131
197,128
218,141
230,141
247,152
253,161
234,171
81,88
117,88
120,68
112,123
93,98
81,70
80,77
78,65
83,58
103,48
29,39
34,46
45,45
47,41
51,37
68,31
73,22
82,23
93,10
137,28
157,32
145,17
226,78
251,117
255,86
213,96
231,103
221,42
183,36
192,13
166,4
176,8
178,18
191,30
4,5
233,35
167,218
159,208
151,197
144,186
139,174
132,164
71,88
79,97
87,108
95,119
102,129
237,208
123,17
113,24
93,41
