x,y
99,34
251,38
19,178
61,58
42,56
34,140
130,80
207,198
184,197
72,80
77,45
179,80
31,53
46,215
242,15
98,66
144,183
134,204
206,237
253,18
181,66
241,87
167,82
79,174
128,20
64,2
166,247
143,37
208,251
133,29
113,238
145,54
120,48
152,26
88,26
114,16
117,8
200,217
229,209
161,39
208,50
82,7
62,247
125,118
138,87
141,102
101,9
203,84
220,98
138,116
250,83
111,42
245,3
202,94
110,22
141,221
122,74
133,108
199,3
222,35
237,26
240,43
235,69
249,58
190,98
166,94
203,71
215,86
102,123
17,118
84,148
92,154
5,21
38,20
100,212
165,195
219,174
223,179
139,250
129,60
3,52
233,11
