x,y
121,101
11,36
47,67
37,47
131,161
84,103
169,195
115,138
96,127
68,84
202,232
223,251
148,177
185,217
240,234
71,48
172,152
50,30
105,81
35,7
187,175
90,63
224,211
207,194
62,164
40,174
109,65
123,81
71,193
28,214
208,105
127,121
248,133
18,28
199,20
151,139
237,82
179,139
94,139
139,4
125,15
84,42
73,32
66,46
135,17
145,35
140,40
173,14
166,12
172,7
185,2
249,7
247,34
240,41
226,37
219,34
209,41
205,42
208,44
211,58
199,46
183,32
223,71
204,78
202,83
197,87
193,92
236,108
229,108
88,193
101,203
75,185
129,240
153,229
178,238
183,234
16,138
139,106
131,79
