x,y
74,208
10,158
157,172
130,214
11,79
89,25
30,184
3,105
196,172
139,188
56,241
60,188
149,202
47,168
173,188
47,248
28,144
47,54
182,157
57,224
251,116
117,196
112,10
203,139
16,122
105,234
78,3
63,18
39,26
24,39
14,47
224,123
99,211
214,161
236,145
30,65
68,41
122,179
131,173
141,166
111,133
112,154
165,137
104,26
173,214
154,222
235,199
229,209
50,207
177,88
226,162
240,117
252,133
244,211
87,83
73,197
81,204
59,150
49,160
117,57
242,3
245,43
217,46
163,97
141,93
136,97
155,104
163,106
137,121
148,127
155,141
114,180
208,227
183,231
114,248
