x,y
248,235
235,236
222,235
84,253
57,248
37,245
32,248
39,255
17,215
38,218
37,208
60,216
65,207
69,218
93,218
104,226
103,219
105,210
113,221
114,233
145,235
172,224
186,215
186,200
235,157
241,120
233,121
209,144
208,124
182,125
185,139
183,150
185,164
186,186
134,164
142,150
169,162
142,177
140,191
111,173
107,184
97,176
97,158
76,158
71,176
60,155
41,165
34,192
17,148
6,164
13,106
21,99
29,105
62,115
93,119
109,121
114,110
88,104
57,98
41,95
67,101
89,82
106,83
141,93
182,78
184,61
182,44
181,31
173,21
207,22
205,7
218,10
207,71
218,75
84,67
5,59
62,51
66,31
103,22
113,10
88,4
131,21
124,21
118,20
159,24
149,23
86,18
103,36
65,17
50,12
38,11
33,8
8,112
18,47
55,65
52,75
137,37
22,203
