x,y
161,111
62,178
195,36
203,5
216,25
182,16
40,195
103,153
186,96
124,139
79,165
206,80
31,6
143,123
50,213
72,198
98,181
201,112
113,172
219,103
133,158
252,51
27,230
179,127
14,20
160,78
22,128
39,14
46,231
49,239
132,224
161,204
186,212
205,195
214,172
247,149
248,167
176,237
225,211
197,126
217,118
147,11
63,43
45,44
97,252
66,65
78,86
9,34
19,25
91,27
88,19
30,68
35,85
51,61
119,34
166,1
151,73
145,84
147,103
154,99
158,92
170,97
175,85
187,84
195,74
191,69
184,72
164,20
9,133
19,137
37,127
60,106
59,110
55,151
30,162
4,192
9,212
159,140
173,139
162,149
172,148
214,160
130,172
69,215
65,213
152,205
130,212
204,242
210,250
213,239
247,234
243,244
254,219
233,217
42,162
194,223
171,196
