x,y
140,255
158,254
174,254
188,254
197,233
173,237
154,237
192,215
190,196
218,197
214,176
192,179
248,177
253,149
226,148
216,151
185,147
176,153
167,148
152,147
143,155
157,175
97,202
111,186
110,161
122,147
67,207
52,209
26,212
41,198
11,204
60,196
35,176
14,186
3,179
4,158
4,139
5,120
12,97
3,70
4,52
3,35
2,15
35,16
66,13
66,31
97,12
34,32
34,52
67,51
67,69
73,96
63,97
43,97
27,95
35,71
66,119
61,129
74,129
61,148
70,157
72,174
70,185
35,158
34,138
100,127
215,126
226,125
235,125
253,113
238,112
221,112
214,94
231,94
248,93
239,78
241,61
239,40
240,24
237,7
205,8
206,26
206,42
207,61
208,76
