x,y
249,82
227,64
227,107
125,27
102,43
116,65
97,65
75,65
67,65
87,65
37,77
79,113
33,140
47,160
5,158
17,183
7,85
169,7
172,14
160,7
148,47
227,151
247,171
246,231
223,193
235,211
183,186
171,212
201,243
215,217
172,251
176,236
142,247
73,224
81,213
129,174
121,188
111,198
100,216
88,231
81,238
24,242
12,228
120,130
64,147
70,145
93,130
99,185
96,174
92,180
95,31
117,8
105,15
111,55
56,53
43,59
82,34
166,82
183,78
174,74
191,77
194,81
197,88
197,92
199,96
200,103
199,110
200,116
212,116
212,107
212,97
211,89
210,82
164,38
186,45
191,35
187,28
210,141
209,147
208,157
207,166
205,177
197,126
197,130
196,135
196,139
195,162
190,171
205,186
204,191
203,197
199,206
196,216
193,226
191,236
189,242
189,247
226,175
157,251
29,174
52,191
46,174
47,105
48,116
