x,y
63,120
165,195
39,64
45,103
241,14
133,195
178,246
180,211
8,65
119,178
26,87
86,116
57,85
197,230
113,144
70,100
100,159
161,228
78,136
23,45
9,30
132,162
210,244
72,211
87,212
31,206
17,220
85,227
22,137
36,160
150,170
156,174
164,176
132,72
144,25
184,13
238,91
221,112
190,97
158,162
174,144
203,120
233,142
150,78
156,89
210,71
30,241
87,102
42,190
143,238
99,239
93,244
91,246
88,250
108,115
132,96
181,93
187,84
223,95
235,143
250,111
239,26
230,19
230,30
226,22
166,2
164,6
158,10
141,7
122,17
127,23
130,27
127,35
98,41
111,49
107,54
136,45
151,28
148,21
171,69
198,53
193,65
