x,y
90,89
83,85
18,85
105,63
76,40
73,3
4,19
6,33
15,43
26,47
10,53
40,49
52,46
48,56
58,55
72,54
65,15
77,23
65,33
116,20
108,35
137,8
128,2
104,1
136,33
133,53
166,53
140,78
111,75
121,70
111,49
126,87
131,94
142,105
143,110
144,128
130,133
163,159
174,177
111,113
95,117
88,125
93,131
95,138
161,208
171,210
183,213
181,237
177,248
146,235
118,236
103,229
117,212
101,196
115,196
116,182
103,177
86,241
75,246
59,246
47,241
26,242
19,250
46,250
102,251
120,248
138,250
4,168
16,175
14,163
17,143
17,128
8,120
21,106
9,104
9,249
212,186
247,175
250,121
246,64
245,22
235,36
194,63
196,80
199,243
240,47
