x,y
215,250
179,244
196,227
129,188
18,74
110,169
101,136
144,202
235,36
244,252
56,112
75,132
5,24
242,16
2,56
3,4
132,155
39,92
90,152
163,223
181,210
164,191
59,75
35,56
129,15
89,76
112,60
138,60
70,101
115,81
100,95
89,117
36,111
151,78
166,94
198,18
210,95
213,89
212,185
243,194
252,240
112,244
94,213
164,114
214,22
208,32
228,25
221,35
188,85
176,69
39,230
46,224
60,228
252,27
229,55
110,42
188,186
217,218
225,226
205,235
223,235
211,208
220,16
233,4
245,43
248,66
253,75
247,87
252,87
254,116
245,128
239,132
233,135
203,133
222,135
226,144
235,148
241,151
246,161
239,166
241,242
196,253
89,238
98,241
69,239
67,251
35,197
30,201
25,193
28,186
17,190
64,48
59,53
57,200
68,192
79,180
185,101
13,7
19,14
29,25
11,2
23,31
9,95
3,78
70,78
70,91
56,97
185,74
191,80
195,90
177,108
182,104
124,182
