x,y
196,78
82,220
85,134
220,22
87,8
217,113
60,164
199,20
235,34
197,194
218,155
215,214
64,122
198,39
196,249
218,128
198,123
194,224
217,185
176,224
143,121
55,24
143,195
90,191
16,150
239,139
232,145
4,105
6,164
88,54
135,232
146,231
139,209
17,227
6,226
17,254
27,253
41,231
42,84
47,84
6,22
13,2
145,70
138,69
150,57
1,51
1,85
176,239
184,219
187,204
183,200
200,216
103,252
125,253
139,252
127,125
190,67
146,23
142,179
51,209
17,104
56,143
138,32
139,99
144,82
238,214
238,209
4,61
4,97
4,91
147,46
228,91
138,170
