x,y
101,191
41,189
173,189
137,195
31,191
19,191
206,195
75,192
144,187
48,195
87,194
161,189
151,195
55,186
197,187
1,196
88,79
133,88
164,108
167,114
181,96
204,100
195,85
221,125
231,118
225,114
233,109
246,97
220,98
220,88
233,86
229,76
97,155
114,155
107,149
90,149
118,112
117,105
110,94
110,86
109,78
116,85
137,98
156,78
171,144
217,153
218,148
206,147
109,189
210,188
232,247
233,240
243,187
162,144
142,140
136,140
14,231
10,142
6,152
54,154
43,106
36,150
12,106
37,85
55,87
33,99
74,91
70,86
69,92
71,78
77,58
110,70
37,50
45,54
29,52
53,54
67,49
81,49
115,39
55,39
64,31
52,28
57,24
64,19
118,17
109,7
83,9
96,3
163,22
164,46
169,45
175,29
165,5
217,16
171,70
148,59
91,61
154,91
162,88
162,96
162,100
183,68
219,56
218,73
239,33
225,45
212,89
228,28
253,31
241,74
249,69
249,63
253,71
185,148
192,154
194,146
201,152
200,143
