x,y
41,13
66,9
65,4
61,15
47,22
38,30
30,34
19,34
25,39
15,45
10,49
4,52
4,60
79,65
91,55
121,48
9,114
22,108
43,96
57,89
69,84
90,74
102,68
115,64
139,52
140,65
203,51
203,59
204,63
207,71
208,80
207,98
210,112
200,102
94,95
121,99
122,114
140,115
201,137
212,141
210,125
213,247
216,235
194,208
209,172
152,207
158,234
71,243
70,207
71,194
70,179
66,163
110,177
106,114
102,109
50,119
30,128
17,145
16,164
17,155
18,249
18,241
18,226
71,229
27,201
25,172
253,75
209,203
189,185
47,85
17,177
38,124
123,235
121,227
153,195
