x,y
50,250
124,253
88,235
102,245
87,216
119,233
106,218
113,205
100,191
85,191
63,173
62,191
34,215
20,225
5,201
18,192
30,181
46,163
57,156
54,140
21,112
58,107
65,116
123,128
107,137
110,150
115,165
128,179
158,214
143,222
155,237
167,251
142,254
140,240
129,224
119,233
181,238
174,228
200,244
233,253
208,239
226,223
223,246
249,240
247,206
244,151
248,134
242,120
240,128
236,143
231,134
225,144
228,156
225,183
188,205
194,189
191,181
192,171
185,175
183,182
170,187
167,191
174,136
114,134
213,135
208,133
223,127
232,122
229,115
254,98
247,106
253,54
247,35
250,19
244,14
231,6
234,21
210,17
188,23
210,31
175,10
163,8
188,37
179,43
169,52
159,63
242,82
241,64
225,72
215,60
207,55
193,67
178,79
159,96
151,104
210,100
193,108
203,123
175,123
164,114
115,84
77,90
101,73
98,62
86,82
85,65
75,72
66,82
62,72
53,94
46,87
41,78
47,58
30,48
18,71
8,51
4,18
13,13
35,9
54,40
72,48
82,36
110,18
231,174
