x,y
157,109
127,142
124,203
134,24
158,19
150,228
127,170
159,77
134,13
154,199
135,1
130,38
153,138
158,43
26,18
78,17
66,37
87,38
110,36
128,52
127,71
104,73
103,101
47,72
48,79
47,99
190,39
217,45
196,80
212,89
220,74
198,115
182,114
216,180
103,244
111,233
113,221
105,250
114,209
63,251
30,249
39,178
38,196
204,252
163,61
168,85
161,93
126,117
151,167
159,177
149,176
156,208
161,218
119,146
125,157
119,158
126,183
105,129
100,133
88,130
81,129
74,129
47,123
62,128
56,128
35,128
43,129
18,128
10,127
92,245
115,169
69,208
62,207
56,206
42,205
36,207
28,206
193,251
215,253
248,7
197,3
60,17
25,128
226,187
