x,y
44,79
28,107
40,110
58,99
61,95
76,98
88,102
96,84
76,57
82,60
95,59
112,58
127,58
145,76
193,56
195,47
234,49
241,44
239,40
235,38
233,37
231,35
228,31
253,98
242,117
245,129
252,161
232,189
243,254
198,228
220,236
214,212
220,226
176,252
141,253
151,243
162,231
154,213
163,204
139,186
125,173
121,185
120,197
105,211
110,207
114,203
95,227
105,234
118,252
11,230
19,241
28,227
50,193
12,164
4,142
34,149
45,139
56,126
67,131
102,151
137,152
114,128
135,106
147,145
176,187
192,180
199,194
209,179
205,171
210,164
219,168
224,150
184,127
207,133
181,105
176,99
170,94
164,89
60,66
44,58
37,58
4,68
15,120
26,124
20,106
9,111
127,122
84,254
