x,y
159,167
73,79
113,12
245,134
99,22
93,69
7,69
184,168
22,39
68,13
78,94
46,48
229,165
59,51
119,138
208,168
66,65
228,142
77,89
47,24
89,137
250,156
86,55
32,56
114,132
87,37
3,46
182,147
127,143
19,62
75,84
205,147
109,124
237,71
31,93
29,176
75,137
58,138
43,146
35,154
59,177
62,194
98,214
240,227
26,207
78,147
129,210
24,162
10,229
19,221
17,211
250,232
183,231
175,219
179,217
142,129
167,77
181,89
178,79
213,107
187,105
194,100
157,114
121,28
125,34
138,31
132,22
185,46
230,10
220,10
128,54
226,4
238,52
11,34
119,104
192,139
208,139
201,73
203,84
15,121
11,131
12,138
28,197
33,222
50,190
52,229
158,87
94,1
4,39
68,120
115,181
207,179
205,58
215,52
118,19
211,63
82,28
175,72
159,136
