x,y
7,10
35,78
115,98
222,90
197,133
240,93
25,94
19,128
113,121
109,133
106,146
102,162
95,178
63,208
77,210
117,177
118,165
121,153
126,138
133,124
147,116
160,121
160,131
157,144
152,160
149,171
145,184
174,56
171,35
194,67
241,80
223,66
204,185
209,170
211,159
213,144
233,233
170,124
176,123
181,126
191,130
99,93
16,223
70,156
75,141
77,125
145,70
109,108
86,102
194,214
186,211
183,207
176,204
176,218
184,223
45,180
59,91
27,171
38,160
45,154
37,144
52,132
122,202
118,216
122,215
128,214
108,212
103,211
98,213
94,209
136,196
134,205
129,198
90,200
92,193
149,49
144,49
235,30
236,26
237,24
238,19
229,50
60,96
46,117
53,143
82,214
121,113
101,172
189,134
193,153
188,168
183,187
42,169
87,205
18,231
27,232
96,254
200,61
183,31
181,37
180,43
175,24
