x,y
40,5
83,19
108,21
105,27
96,33
104,62
140,58
141,81
131,88
162,23
113,14
188,11
226,13
246,64
206,40
222,40
192,61
197,45
247,96
212,121
203,165
207,190
190,216
185,199
187,226
181,236
177,252
161,225
144,197
138,181
130,192
142,226
110,231
100,253
180,147
186,173
167,115
172,92
150,154
102,118
125,117
111,146
79,219
66,197
96,189
59,224
45,223
10,248
39,154
45,165
45,140
72,132
60,124
32,130
38,116
6,112
98,43
46,110
57,101
66,103
83,97
92,110
77,90
61,85
61,73
82,63
81,57
80,49
89,45
72,45
65,32
48,58
50,66
50,76
14,35
7,46
3,52
37,20
32,12
11,131
89,63
70,86
185,82
178,112
87,194
8,187
