x,y
80,63
41,207
83,87
88,169
19,189
185,51
79,164
71,147
53,165
80,133
160,67
129,203
87,154
235,51
112,11
123,166
31,179
82,78
173,60
64,185
8,204
23,80
96,219
130,115
40,81
133,242
92,192
73,171
12,70
212,35
51,195
138,85
53,11
133,35
133,61
175,40
149,17
147,24
135,9
28,5
150,135
190,135
204,132
216,139
219,153
214,183
213,195
78,203
77,223
73,233
53,218
64,202
16,98
35,104
52,106
64,109
204,68
141,116
169,93
149,104
138,191
150,201
180,156
189,156
82,244
84,184
162,253
118,71
116,51
86,67
3,129
2,153
6,184
8,75
37,50
54,45
62,69
212,84
200,100
189,90
137,153
240,219
251,252
36,230
25,236
30,242
12,249
59,247
64,249
76,8
81,37
66,57
194,3
231,77
153,63
162,156
181,204
71,193
74,183
197,170
199,181
185,186
199,202
163,203
153,162
131,126
188,102
233,138
200,159
200,217
