x,y
18,43
22,36
42,45
66,15
68,60
92,92
73,89
42,92
30,168
48,168
37,214
37,227
82,242
97,206
90,187
76,182
72,145
76,130
75,116
153,238
205,252
194,239
213,243
213,231
249,229
252,175
238,192
238,224
240,215
236,204
238,178
211,218
207,211
187,215
197,215
202,182
156,183
150,192
145,178
123,183
143,170
143,162
121,150
155,139
129,157
139,122
243,139
187,142
184,147
197,144
139,109
138,97
139,84
157,70
151,61
141,62
131,65
228,112
229,102
233,91
225,87
225,75
227,59
236,44
243,30
249,25
234,20
226,28
221,8
185,11
191,25
186,42
192,42
190,59
195,73
133,41
116,38
111,6
139,20
126,10
150,13
122,123
93,174
124,229
26,98
171,219
157,218
