x,y
87,9
208,67
194,63
181,61
166,57
149,53
51,27
64,31
89,36
248,10
46,61
95,119
132,225
138,214
207,143
161,112
124,134
75,250
71,77
82,81
95,13
80,13
16,32
12,41
58,94
53,109
59,113
47,106
42,103
38,168
24,140
31,144
28,142
26,190
33,168
17,206
9,223
25,253
30,244
33,235
57,241
72,229
41,224
100,215
161,171
207,237
197,254
231,216
183,135
191,120
194,108
200,101
208,137
214,129
229,94
3,55
1,98
49,90
206,151
237,150
244,151
229,149
251,204
203,192
131,183
153,188
124,231
117,248
81,253
157,177
155,152
140,143
135,142
179,139
185,129
155,110
175,143
