x,y
112,249
134,239
144,236
148,243
229,245
224,236
218,251
178,228
180,235
182,240
186,236
183,222
198,212
221,225
201,185
245,167
229,217
245,201
155,183
109,186
88,207
55,235
11,175
26,183
44,177
53,169
72,163
127,158
140,137
171,126
188,130
35,125
21,132
8,158
19,148
7,143
105,114
120,121
146,109
162,100
174,98
198,85
240,73
233,112
52,105
29,91
21,98
13,97
11,102
7,96
246,37
223,55
214,27
179,5
195,17
203,22
153,22
187,58
168,87
103,51
130,76
92,93
86,82
79,76
107,92
69,44
72,56
31,68
22,52
10,35
16,18
63,21
74,28
69,15
123,13
170,33
212,118
198,123
104,159
