x,y
125,140
219,120
162,140
103,11
239,32
86,8
165,121
164,29
60,151
190,7
236,9
115,170
175,7
238,122
75,8
182,140
181,119
180,30
73,120
134,9
144,119
124,120
124,29
58,81
89,119
80,151
77,172
99,146
109,138
88,66
148,80
176,70
227,66
244,73
202,27
219,27
77,195
99,196
117,195
137,194
160,194
171,194
181,194
191,194
203,193
216,193
230,190
250,193
238,139
254,140
218,139
199,141
48,19
18,17
137,72
128,71
118,72
113,66
116,56
212,178
220,172
206,179
185,153
207,68
193,71
146,61
146,68
159,77
187,71
183,75
184,82
71,152
219,181
208,171
222,42
70,75
154,82
253,120
151,195
