x,y
107,253
88,231
75,236
75,242
148,245
145,237
150,221
111,190
252,218
254,208
211,216
250,191
208,179
215,193
212,245
220,229
117,178
72,96
92,83
122,77
148,93
173,99
187,99
127,135
155,137
169,143
173,151
106,166
30,189
41,191
22,180
13,180
11,188
5,194
8,243
51,242
37,124
42,154
17,125
39,55
47,66
35,43
88,70
114,35
118,16
76,14
87,14
45,17
160,37
186,16
217,12
172,53
168,88
254,28
124,74
125,81
1,125
32,179
43,176
6,199
7,205
25,244
10,248
112,202
164,176
153,214
160,216
160,228
156,231
249,250
174,158
184,158
193,157
132,125
212,84
187,81
