x,y
218,106
88,101
192,129
95,128
54,234
151,105
191,106
252,103
156,126
126,128
5,125
251,128
64,102
83,248
181,228
245,250
30,105
238,105
28,226
64,128
149,229
41,13
164,169
158,176
9,182
20,179
61,173
208,134
149,253
47,249
83,55
35,48
155,7
12,46
9,54
1,50
43,47
49,47
49,39
59,40
55,12
110,3
120,3
227,48
219,47
215,48
201,33
189,49
192,49
197,47
202,52
232,53
140,80
114,48
150,53
161,53
192,54
14,98
75,134
32,182
45,185
46,194
45,179
71,176
81,181
78,196
113,168
122,175
133,185
109,203
105,219
104,225
103,181
136,172
202,176
226,181
222,197
222,202
224,208
173,183
170,176
172,252
230,253
