x,y
131,15
107,12
89,50
70,26
56,29
46,34
49,50
26,43
5,47
7,63
7,17
55,9
18,5
31,7
167,7
196,6
231,22
226,35
242,31
241,40
210,39
205,52
158,30
157,44
172,18
174,27
195,38
179,39
211,73
186,80
193,87
254,71
234,73
253,104
250,124
246,152
247,163
232,145
218,136
211,111
200,144
186,153
183,168
173,150
168,165
186,120
175,120
164,122
155,123
160,83
128,55
124,70
134,90
142,77
127,101
140,113
102,70
109,112
109,129
108,142
85,107
90,94
79,74
60,68
50,79
31,72
35,83
23,85
30,95
6,89
15,101
27,115
38,129
54,121
57,131
48,141
61,154
78,157
87,166
69,172
80,182
94,195
110,189
109,181
142,171
142,158
155,158
153,187
143,197
159,204
32,158
4,157
8,165
12,171
19,180
24,189
33,200
37,208
51,221
33,253
44,242
25,219
17,220
20,204
119,226
126,243
204,246
225,255
175,222
182,213
191,198
216,203
230,184
237,182
254,195
225,214
236,222
239,234
247,230
230,198
222,190
