x,y
92,159
92,223
88,43
92,113
90,84
170,7
172,20
156,56
112,83
84,57
38,16
30,10
31,171
21,172
81,226
84,197
171,164
38,199
113,40
170,139
236,83
37,115
32,111
236,61
234,74
243,82
250,81
245,77
234,125
245,167
235,172
238,152
86,250
40,226
83,176
62,200
39,133
39,128
43,120
35,95
37,103
28,63
83,24
81,36
246,177
155,103
169,106
31,43
171,176
161,238
237,213
242,212
251,212
170,128
166,37
18,63
233,39
241,45
171,77
169,252
168,224
117,222
46,162
42,153
85,166
41,140
123,161
168,199
170,147
120,105
233,191
237,205
