x,y
88,247
89,20
251,231
253,128
87,34
254,106
86,154
109,124
240,26
251,222
112,247
82,94
80,111
225,15
245,38
243,50
226,62
117,114
190,116
202,133
171,168
39,20
55,61
203,208
242,232
250,239
231,18
155,132
122,7
192,219
193,226
200,226
204,219
228,219
204,248
209,146
241,154
233,121
154,144
140,121
154,94
153,64
175,39
202,34
201,4
211,19
228,176
239,177
223,166
209,171
200,195
72,162
77,162
65,165
118,168
39,113
33,112
27,112
77,25
9,40
10,11
34,8
41,29
77,30
177,58
165,14
129,115
4,175
71,249
57,219
220,171
203,240
199,234
240,144
234,62
167,124
188,158
