x,y
162,167
198,25
73,6
9,52
164,44
195,48
242,165
50,89
93,25
91,46
162,26
51,107
10,64
50,51
197,164
12,231
249,26
127,25
12,161
223,165
243,49
10,78
224,26
13,141
51,70
13,201
10,127
10,90
7,36
10,105
217,45
51,140
114,41
102,188
137,191
60,240
61,224
64,251
93,106
106,101
139,159
124,158
142,10
149,91
8,223
107,206
107,212
120,190
100,107
141,114
140,124
143,135
143,142
154,136
154,153
175,119
177,126
177,84
177,91
166,106
185,102
203,101
176,158
192,150
203,149
229,108
142,72
147,77
153,68
133,54
137,97
191,58
199,58
221,85
61,211
