x,y
170,18
240,140
115,139
165,38
168,146
158,232
130,25
217,143
122,27
27,175
91,84
252,140
113,28
204,142
105,30
194,20
15,51
97,158
116,154
32,45
79,64
45,8
127,101
140,108
154,46
183,43
197,42
215,28
223,19
246,11
221,2
213,10
205,15
114,55
128,54
132,52
137,52
57,25
80,25
73,16
66,7
78,17
79,79
11,70
24,66
32,72
12,80
41,62
97,98
126,114
136,131
141,143
61,100
35,201
7,182
202,169
218,166
242,165
235,158
185,209
191,204
165,253
164,245
194,254
240,222
55,160
82,154
11,2
57,66
50,70
42,71
39,91
40,98
56,107
19,135
93,109
24,205
17,209
9,200
24,236
33,243
9,242
72,194
54,196
77,242
192,236
239,252
146,215
169,162
245,198
245,204
224,134
235,132
222,99
140,70
142,80
144,91
163,74
185,71
185,77
202,74
210,39
216,46
234,10
51,42
1,47
70,66
221,199
213,135
202,224
186,37
121,54
109,64
168,88
254,60
129,180
114,182
109,182
95,187
60,194
48,239
