x,y
131,76
156,200
252,108
228,109
231,87
203,108
180,105
162,82
123,101
112,87
107,80
120,131
115,138
162,130
167,153
122,164
121,179
121,193
134,192
121,240
17,15
31,27
48,30
60,37
74,33
80,22
90,31
98,39
104,37
118,9
121,25
130,35
162,25
163,59
174,75
91,82
131,56
117,66
80,87
71,93
58,81
45,85
29,85
20,78
17,88
15,98
54,51
59,69
204,2
232,3
231,24
231,44
232,66
203,64
201,43
202,22
170,128
83,209
93,202
56,140
95,147
60,148
12,134
17,140
92,218
93,140
78,134
38,32
89,41
101,50
101,68
65,86
54,90
56,99
131,153
128,225
124,254
