x,y
133,202
78,113
136,137
238,52
96,147
184,31
212,195
147,35
85,10
50,100
201,59
104,127
9,110
42,122
179,191
16,92
60,134
196,164
157,18
121,24
145,173
229,68
127,159
165,153
225,166
191,102
37,172
51,184
58,10
47,8
38,31
54,251
52,223
132,224
99,205
94,64
202,116
217,115
138,99
137,87
152,91
143,79
114,71
23,213
217,231
227,240
217,252
188,230
186,237
157,226
161,212
170,224
168,217
162,227
72,171
71,178
67,182
36,186
88,206
32,210
233,129
35,89
18,78
60,47
43,42
54,46
45,51
60,56
57,64
55,70
85,73
74,61
79,64
81,59
74,57
33,50
115,80
158,87
179,90
179,124
171,99
167,94
254,81
222,78
225,113
248,130
242,124
252,182
192,184
65,98
8,158
64,198
67,194
113,211
116,218
201,223
188,225
173,240
215,237
217,243
203,244
181,246
180,225
226,250
185,182
