x,y
63,120
165,195
39,64
41,103
243,16
133,195
178,246
180,211
8,65
119,178
26,87
85,113
57,85
197,230
109,138
70,100
100,159
161,228
78,136
23,45
9,30
132,162
210,244
72,211
87,212
31,206
17,220
85,227
22,137
36,160
150,170
156,174
164,179
132,72
147,21
184,13
238,91
221,112
190,97
158,162
174,144
206,120
233,142
150,78
156,89
210,71
28,239
96,40
112,50
108,54
128,37
130,26
126,22
122,17
143,6
157,7
163,4
167,2
152,28
141,25
136,44
173,70
193,64
197,51
229,19
225,24
231,30
240,25
223,96
247,111
143,238
100,238
95,242
89,246
87,250
43,189
107,114
133,95
181,93
188,85
