x,y
44,86
155,23
131,40
45,113
146,206
93,129
244,126
209,10
251,103
79,218
154,220
80,236
98,137
119,69
160,196
96,103
93,208
66,59
10,4
31,101
86,64
67,246
176,172
120,210
115,158
139,56
168,208
204,153
37,16
185,146
56,69
111,124
232,247
108,48
161,39
169,245
58,252
194,246
144,52
204,135
100,223
223,141
88,115
151,47
127,148
249,236
56,233
32,126
137,164
18,26
196,205
173,203
24,215
10,236
18,62
8,58
24,70
65,45
133,106
145,19
51,175
43,147
58,150
12,106
172,109
184,26
200,13
184,169
194,176
201,188
210,198
213,195
225,189
122,252
112,252
18,252
4,194
13,200
26,205
18,144
24,140
26,148
36,172
43,124
44,128
49,125
50,132
87,151
8,112
169,40
217,8
