x,y
5,62
6,155
8,202
18,210
25,216
33,222
39,216
44,209
54,209
50,222
41,236
54,243
60,248
10,245
62,252
69,252
81,250
125,250
138,161
156,186
124,201
77,180
140,209
171,208
195,252
129,234
141,226
152,220
180,236
62,252
162,217
173,223
220,234
228,244
244,232
186,122
198,125
224,104
241,152
247,173
237,174
230,174
228,187
230,198
233,204
192,144
135,110
129,124
122,130
59,122
68,112
49,77
96,58
102,13
94,19
169,103
186,90
129,85
131,70
142,63
140,50
156,43
163,48
169,41
176,31
164,30
254,4
214,21
181,21
144,15
212,177
219,183
199,188
