x,y
67,124
91,131
238,159
211,13
209,154
67,9
88,35
87,17
66,33
88,68
67,207
91,107
206,127
66,241
68,98
90,151
85,220
68,159
65,62
90,184
240,79
196,252
252,111
237,134
252,147
251,172
241,105
104,197
94,171
154,106
7,105
86,245
170,7
10,225
17,166
16,157
9,151
20,125
13,117
23,113
32,111
45,110
21,104
18,69
5,19
95,84
170,88
135,247
130,252
125,253
148,230
195,237
167,135
155,118
164,111
192,115
134,86
139,91
193,102
138,14
250,48
250,33
251,6
189,29
162,126
104,33
104,56
118,57
106,85
167,174
140,178
180,115
170,115
103,172
106,142
100,158
