x,y
189,21
132,30
120,209
32,145
236,223
30,30
7,166
50,204
182,204
147,17
238,238
104,208
229,13
3,30
204,203
40,3
239,37
200,37
107,230
221,22
206,25
150,203
157,228
224,201
252,196
23,3
37,193
47,163
30,162
99,199
123,202
102,182
0,133
28,103
12,86
33,112
27,88
53,62
60,76
87,60
87,73
82,84
13,48
73,4
93,3
52,31
51,36
52,42
84,33
128,70
179,238
146,192
206,220
191,219
225,222
150,182
108,153
238,137
221,144
205,154
202,172
194,137
170,128
66,148
101,106
105,117
96,116
119,97
220,94
247,98
234,99
156,158
166,149
89,32
173,44
167,14
206,14
250,170
246,152
198,95
163,119
183,96
173,94
250,139
