x,y
50,138
114,207
89,177
141,234
158,249
145,210
169,230
44,96
68,121
3,60
27,217
37,211
240,44
225,68
243,84
127,95
46,172
149,96
161,90
58,162
35,186
145,113
95,152
23,196
84,137
176,76
164,62
9,205
98,122
137,85
0,216
111,138
9,232
114,111
203,66
21,135
131,38
219,150
227,138
227,158
48,199
58,186
72,175
126,125
112,155
178,48
118,237
125,242
183,221
141,175
134,244
130,249
218,8
234,22
247,10
25,79
72,105
204,116
121,231
251,118
241,184
142,5
59,33
46,83
52,252
40,239
2,246
193,152
189,160
179,170
167,136
212,148
217,166
247,196
253,195
231,204
176,215
209,62
72,22
76,17
79,19
81,21
83,22
85,24
86,27
89,30
164,18
128,170
178,29
61,35
