x,y
253,166
182,160
211,237
206,245
202,227
222,211
231,210
245,197
253,197
254,187
240,179
231,155
237,147
247,158
187,231
163,215
135,141
20,76
21,134
15,96
8,98
9,106
19,117
8,125
12,214
22,207
11,251
43,210
50,237
66,251
16,72
76,246
83,251
95,251
88,243
91,237
53,145
67,152
79,154
87,152
75,196
151,174
163,182
208,190
208,199
208,205
216,212
181,248
50,76
51,90
50,108
51,29
14,27
15,11
58,24
61,17
67,16
90,22
98,22
105,23
112,23
135,6
132,11
132,19
131,23
131,30
130,37
125,51
130,57
130,47
121,43
93,49
133,71
142,66
142,37
190,55
183,54
199,51
207,62
187,64
173,85
174,72
83,103
88,101
93,96
117,83
104,92
104,49
243,31
238,20
212,9
184,122
153,65
114,146
163,34
3,55
13,54
167,126
116,94
