x,y
46,31
65,15
5,104
55,87
6,38
53,69
95,132
126,193
160,199
55,122
108,140
147,216
182,217
76,138
141,181
29,100
80,112
199,235
180,250
91,156
68,99
130,165
114,2
73,9
56,59
107,171
123,140
136,128
145,121
155,111
163,103
202,137
31,43
231,20
1,61
246,252
47,100
36,108
84,117
108,127
104,60
100,67
90,74
86,81
53,37
43,40
38,100
42,111
178,132
168,141
161,146
154,153
188,151
177,163
166,174
233,150
243,159
221,161
214,167
209,173
238,248
171,249
133,204
120,202
111,195
117,191
120,176
65,168
60,173
52,145
46,152
34,164
31,169
0,122
100,28
81,44
123,5
