x,y
184,203
38,252
3,163
40,242
197,247
81,144
48,141
197,247
24,24
93,22
73,17
49,19
197,62
251,29
249,56
172,6
185,5
193,14
182,22
184,36
186,51
167,37
164,65
118,25
117,41
118,53
117,2
117,86
117,97
118,111
130,87
130,98
130,110
154,86
153,98
156,110
167,86
166,98
166,110
93,141
2,138
18,138
203,99
215,100
197,144
210,144
225,144
237,145
250,145
54,164
61,164
68,165
106,165
115,162
148,165
161,163
179,165
215,165
225,165
233,167
236,165
243,167
129,162
162,242
203,242
191,244
217,232
209,251
50,234
145,201
83,8
242,240
95,11
