x,y
164,165
198,26
73,6
9,52
164,44
195,48
242,165
50,89
93,25
91,46
162,26
51,107
10,64
50,51
197,165
9,234
249,26
127,25
10,159
223,165
247,46
10,78
224,26
10,141
51,70
8,203
10,127
10,90
7,36
10,105
217,45
51,140
114,44
100,190
140,192
60,240
60,228
64,251
93,106
106,101
143,160
124,158
144,11
154,91
8,223
108,206
108,214
120,190
100,107
141,114
140,124
143,135
143,142
154,136
175,119
177,126
179,89
166,106
186,103
205,103
177,162
194,150
204,150
230,108
144,78
150,83
139,102
193,59
225,86
61,213
140,166
140,152
156,152
170,152
200,60
156,71
146,68
139,55
