x,y
209,247
135,174
122,158
51,83
71,101
192,231
176,214
227,234
17,45
84,120
158,195
112,136
31,64
16,15
84,89
191,198
68,68
207,212
51,49
139,141
160,162
121,124
34,27
104,105
173,178
243,251
9,148
46,22
157,133
204,125
179,37
141,30
176,12
56,232
40,185
51,187
59,172
171,55
36,86
6,53
73,50
89,64
5,28
33,153
19,168
56,201
76,194
84,204
81,212
77,215
69,209
65,216
68,222
74,226
77,232
146,197
153,209
45,219
34,207
33,230
38,223
162,80
134,97
125,105
130,108
136,112
183,65
217,55
213,59
201,71
218,87
244,92
201,102
196,109
228,145
237,135
190,78
196,19
196,57
