x,y
171,4
143,21
163,26
75,20
73,31
51,28
42,31
16,33
8,26
4,35
8,52
9,46
11,72
18,67
30,75
25,82
13,89
84,95
94,93
111,46
145,42
144,46
145,51
146,70
160,80
190,57
184,92
186,96
188,99
196,85
208,96
219,64
98,35
124,40
60,38
52,38
48,47
28,37
34,43
145,30
170,34
178,34
190,29
184,41
214,34
199,39
241,47
243,33
226,74
234,53
234,59
235,63
238,67
234,73
234,76
235,79
238,86
234,92
235,96
236,99
241,107
237,126
238,136
175,136
96,134
67,126
57,124
7,121
33,118
28,125
27,130
27,137
39,140
60,148
58,140
79,164
94,150
98,186
65,193
27,162
22,153
12,157
4,152
25,178
30,174
8,232
16,225
152,232
214,225
201,229
245,221
203,170
209,167
230,184
229,178
127,184
122,175
149,176
155,172
106,175
110,184
118,188
117,232
94,232
83,233
163,195
162,188
220,164
235,155
238,158
242,162
247,166
253,181
253,213
232,116
147,81
82,48
78,65
77,74
26,193
