x,y
138,68
132,99
107,226
140,166
150,129
168,26
3,86
112,194
122,142
128,126
155,95
163,62
145,27
128,228
135,197
120,163
43,65
27,65
9,43
53,199
61,181
59,150
90,174
76,234
67,223
61,232
65,239
34,189
24,232
36,234
6,223
4,228
2,76
2,26
74,10
121,15
3,9
163,186
159,212
172,151
131,245
201,89
173,3
194,248
196,242
218,238
185,234
173,252
165,252
182,253
230,211
240,210
250,210
201,221
210,205
186,206
202,201
210,150
227,120
224,142
225,58
224,62
227,72
219,75
227,86
233,78
100,250
63,90
222,27
216,25
63,67
189,185
97,110
2,49
