x,y
76,10
252,217
42,36
250,241
24,21
5,61
61,20
50,2
145,201
145,213
151,231
207,188
198,211
191,223
68,195
22,193
108,222
118,232
138,236
147,248
157,250
205,245
73,229
85,236
79,241
85,243
94,247
55,251
237,208
13,137
7,155
26,131
5,112
15,103
27,93
38,84
51,76
58,138
75,122
88,112
58,50
64,58
90,35
100,29
96,5
112,18
142,11
147,21
155,26
170,70
110,109
22,164
29,166
34,165
40,165
41,162
48,160
52,156
56,153
68,145
73,141
77,139
81,136
84,134
88,131
92,127
97,123
37,245
33,252
27,254
162,32
170,47
99,90
93,86
155,186
166,189
174,188
179,189
184,190
