x,y
176,123
175,107
4,113
175,127
176,119
140,6
175,158
175,132
175,112
176,115
175,165
172,64
176,136
174,162
23,112
80,225
38,247
74,250
140,216
159,209
108,208
97,208
87,208
120,208
207,162
240,148
251,149
240,166
234,165
228,135
193,101
186,109
6,96
25,96
38,93
51,95
40,111
56,110
77,112
106,111
128,111
143,90
142,69
63,44
38,44
100,102
108,101
101,61
107,61
142,48
122,45
132,48
126,63
134,65
134,73
133,21
25,44
19,44
15,44
9,44
4,45
99,21
55,23
61,33
57,9
47,4
46,14
142,31
137,32
127,31
103,31
97,33
91,32
84,32
142,207
127,245
113,229
198,6
177,30
208,33
223,34
249,33
235,20
250,5
249,25
217,22
218,100
224,99
230,99
239,100
177,90
194,135
248,166
38,208
35,76
251,101
35,33
249,79
129,9
