x,y
116,224
134,122
103,75
142,186
135,186
162,183
107,205
109,224
140,195
175,173
188,168
186,159
163,126
236,72
173,75
122,253
176,216
167,224
215,230
24,5
9,11
10,27
5,48
18,47
34,48
24,36
33,22
44,10
53,10
18,57
23,73
6,60
37,40
48,42
46,30
50,52
49,62
47,76
56,72
67,23
75,9
82,20
95,10
97,16
105,15
112,19
112,35
92,70
86,75
70,79
57,85
88,84
82,91
77,95
71,99
66,106
70,114
53,118
49,132
45,140
42,149
39,153
37,158
34,164
32,168
30,172
28,177
44,178
101,43
171,46
33,203
4,162
6,169
11,174
11,180
69,251
97,218
65,144
85,146
58,160
70,171
78,177
82,188
91,197
99,209
145,72
155,10
189,46
206,40
219,51
225,63
248,70
245,49
241,54
237,57
116,152
119,157
167,157
164,153
25,219
18,229
31,94
25,94
9,98
216,149
71,130
87,138
130,142
62,192
201,250
204,204
