x,y
76,145
197,235
224,180
95,229
95,115
221,208
217,244
218,87
202,144
220,117
221,56
76,82
75,237
202,115
221,150
201,174
66,14
68,52
110,60
108,75
133,79
99,197
224,20
198,75
200,96
107,18
186,65
104,167
236,138
6,134
17,194
23,195
15,241
23,226
23,241
16,227
65,246
15,182
19,174
26,180
23,166
26,89
12,79
140,168
147,173
145,151
144,147
145,136
151,90
152,81
152,75
171,74
180,74
192,96
198,3
154,15
152,26
232,34
147,197
149,202
149,216
19,137
96,29
104,47
156,232
34,146
20,153
144,242
151,244
149,209
101,240
151,107
150,41
163,15
25,8
68,63
21,73
