x,y
254,129
197,25
217,46
249,81
243,72
208,6
215,13
255,57
236,37
188,190
49,122
91,198
164,212
197,230
35,105
72,140
106,209
136,212
16,115
24,90
206,222
34,138
117,223
88,161
23,129
2,65
227,156
53,157
219,202
225,194
66,172
3,103
173,206
188,239
110,184
119,255
127,247
41,159
166,192
167,169
120,195
60,106
71,118
24,69
34,83
95,140
109,64
94,103
199,128
193,121
189,101
169,81
112,35
122,53
160,12
233,11
74,185
123,22
219,72
232,94
240,88
203,54
203,48
132,26
67,60
141,124
112,20
91,17
67,6
100,3
173,16
175,35
140,52
142,59
151,50
166,104
169,109
173,111
203,123
67,245
