x,y
75,83
92,78
92,161
184,253
93,137
76,110
207,48
33,254
73,192
94,45
73,160
77,23
91,217
74,53
208,137
71,134
170,239
227,107
72,150
90,190
97,11
225,228
70,218
208,80
240,113
197,175
147,93
34,201
102,198
227,156
226,204
238,212
238,197
93,117
207,17
150,122
162,124
164,135
24,200
18,191
10,190
16,171
6,164
13,161
13,149
17,117
16,91
21,90
13,37
12,29
56,33
106,70
99,230
144,201
135,190
154,253
176,251
192,230
193,212
191,204
149,134
154,37
153,50
167,54
141,70
99,34
123,28
139,31
164,30
193,73
188,100
148,16
233,39
37,36
18,105
6,116
25,170
20,141
126,202
133,73
102,58
193,54
56,37
8,93
104,207
155,157
176,149
149,172
171,26
176,122
191,167
119,201
136,175
