x,y
59,163
97,185
76,174
85,171
94,162
87,155
86,141
103,147
118,146
117,135
101,130
105,126
70,129
75,118
70,111
79,111
78,103
69,103
61,119
52,113
47,105
113,177
118,170
127,162
146,146
156,137
184,138
205,164
228,140
241,229
243,246
203,247
189,239
186,220
175,212
178,194
167,246
154,238
147,226
138,233
137,217
122,210
114,196
133,198
130,173
146,183
140,190
162,168
149,160
215,119
200,104
234,87
247,107
244,80
184,80
172,71
126,68
163,41
71,146
71,158
50,147
39,140
39,130
55,126
21,120
29,108
8,110
9,95
33,98
41,83
42,91
43,98
24,75
6,71
31,6
67,65
80,74
96,88
51,81
39,72
30,57
24,59
102,40
141,22
187,18
216,48
86,34
69,21
56,9
217,15
228,26
223,20
225,39
254,13
254,43
170,60
