x,y
80,26
95,54
32,27
65,57
159,61
111,47
200,25
195,49
184,66
178,86
169,105
164,125
155,143
148,163
141,180
134,200
127,220
121,238
116,252
104,109
32,138
27,18
77,5
117,22
55,65
45,69
38,52
4,24
10,27
18,24
56,26
49,28
115,4
161,42
117,60
90,71
60,75
157,12
168,15
174,20
219,76
205,77
219,88
218,115
142,112
138,122
131,131
126,143
120,159
117,172
112,183
107,200
104,212
101,223
97,230
91,240
173,203
161,208
160,217
170,222
213,225
228,164
177,169
28,114
48,116
223,56
226,48
230,50
252,122
192,171
235,243
243,237
247,219
165,193
