x,y
121,136
129,136
125,116
122,97
122,75
167,79
172,112
149,136
184,138
159,102
176,246
138,97
182,106
27,45
28,54
42,39
48,39
29,37
67,36
91,31
71,49
122,39
216,10
184,15
90,5
183,42
184,75
185,88
217,29
146,108
167,147
179,167
176,204
179,213
178,219
176,236
144,232
34,217
24,198
23,214
29,159
51,161
69,151
87,150
88,127
78,128
91,96
80,90
91,83
91,67
79,68
78,110
30,69
27,62
40,71
33,76
26,78
16,91
5,90
24,87
21,98
17,110
22,123
8,104
44,99
42,129
36,129
23,136
28,142
28,147
24,147
24,151
50,189
36,254
71,217
45,77
2,120
13,156
15,156
19,156
47,109
53,69
51,70
49,70
47,69
35,162
39,162
44,161
31,173
31,177
31,180
90,192
31,203
34,193
41,192
45,192
53,190
59,190
61,190
64,190
28,210
123,162
167,200
176,198
183,199
185,95
172,83
