x,y
6,52
31,19
33,38
29,1
9,21
35,80
61,205
69,175
77,166
91,167
105,165
120,168
158,177
165,165
181,165
196,165
112,143
127,144
138,141
168,141
182,144
231,157
232,168
202,180
235,144
248,157
232,121
106,76
106,65
199,79
198,65
233,44
237,76
32,58
10,43
112,197
121,197
128,198
61,229
61,250
7,3
2,13
94,142
68,140
61,127
62,100
60,72
61,20
70,6
105,7
70,53
200,18
200,30
201,45
240,96
198,126
197,144
240,155
174,3
179,3
210,48
202,97
212,97
242,196
204,207
240,221
241,228
230,245
204,231
160,232
158,207
94,253
243,14
94,53
