x,y
252,161
49,163
25,163
88,162
117,163
156,163
219,162
187,162
140,206
158,198
169,209
162,210
145,201
171,198
179,199
205,199
207,207
222,200
236,198
243,203
239,209
234,218
247,207
172,236
201,247
82,253
110,252
110,245
124,238
110,223
86,179
110,207
93,174
107,175
144,175
225,176
176,174
170,181
178,180
129,169
81,198
109,191
61,194
124,190
123,184
123,175
226,125
150,111
133,112
140,112
132,96
123,86
197,76
247,118
202,117
236,111
210,112
64,243
57,253
63,255
63,249
56,238
53,245
25,228
11,234
34,128
49,129
22,109
40,113
90,109
75,110
103,90
125,67
131,69
137,66
158,69
174,71
174,82
78,38
92,32
21,46
19,16
135,10
134,14
116,12
100,13
177,10
163,12
173,20
176,39
176,47
207,58
217,26
226,60
251,76
56,88
58,74
50,80
49,64
57,68
71,62
125,128
151,128
177,118
196,124
220,119
117,71
121,76
115,81
115,94
155,106
157,96
150,89
157,83
175,112
175,33
176,26
171,13
154,52
143,42
22,55
15,57
75,128
99,128
217,202
219,196
200,201
210,232
182,238
195,249
188,249
